series_id,season_number,episode_number,episode_part,episode_title,air_date,runtime_min,episode_rating_imdb,viewership_pct,writer,director
KDR-001446,1,10,,Ep 10: Goodbye,2021-10-20,54,7.7,12.8,Kim Hye-jin,Choi Hyun-woo
KDR-001446,1,11,A,Ep 11: Crossroads,2021-10-19,55,8.4,4.9,Kim Hye-jin,Choi Hyun-woo
KDR-001446,1,12,A,Ep 12: First Snow,2021-10-27,48,8.1,8.4,Kim Hye-jin,Choi Hyun-woo
KDR-001444,1,1,,Ep 1: Promise,2017-11-27,60,8.3,5.3,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,2,,Ep 2: First Snow,2017-12-05,62,8.0,2.3,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,3,,Ep 3: First Snow,2017-12-04,57,7.7,2.8,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,4,,Ep 4: Afterglow,2017-12-12,45,7.9,4.1,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,5,,Ep 5: First Snow,2017-12-11,52,8.6,14.0,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,6,B,Ep 6: Crossroads,2017-12-19,58,8.3,15.6,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,7,A,Ep 7: Afterglow,2017-12-18,62,8.0,8.9,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,8,A,Ep 8: First Snow,2017-12-26,58,8.9,5.6,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,9,A,Ep 9: Goodbye,2017-12-25,59,8.8,6.9,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,10,A,Ep 10: Crossroads,2018-01-02,61,8.3,9.9,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,11,,Ep 11: Crossroads,2018-01-01,61,8.5,14.3,Kim Seo-jun,Kim Seo-yeon
KDR-001444,1,12,,Ep 12: Afterglow,2018-01-09,58,8.2,9.7,Kim Seo-jun,Kim Seo-yeon
KDR-001748,1,1,,Ep 1: Afterglow,2024-02-24,51,9.1,7.1,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,2,A,Ep 2: First Snow,2024-03-03,48,8.4,8.2,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,3,B,Ep 3: Echoes,2024-03-02,63,9.0,12.3,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,4,,Ep 4: Collision,2024-03-10,53,8.5,6.6,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,5,,Ep 5: Promise,2024-03-09,46,8.4,6.7,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,6,B,Ep 6: Echoes,2024-03-17,63,8.7,10.9,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,7,,Ep 7: Confession,2024-03-16,55,9.3,8.0,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,8,B,Ep 8: Goodbye,2024-03-24,52,9.0,5.6,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,9,B,Ep 9: Afterglow,2024-03-23,56,9.2,6.2,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,10,,Ep 10: First Snow,2024-03-31,58,8.9,6.9,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,11,A,Ep 11: Confession,2024-03-30,52,8.1,5.1,Choi Yoon-seo,Lee Seo-jun
KDR-001748,1,12,B,Ep 12: Crossroads,2024-04-07,48,8.8,9.7,Choi Yoon-seo,Lee Seo-jun
KDR-000587,1,1,,Ep 1: Echoes,2022-09-07,64,7.2,7.7,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,2,,Ep 2: Crossroads,2022-09-15,53,7.8,9.2,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,3,A,Ep 3: Promise,2022-09-14,60,7.2,6.1,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,4,A,Ep 4: Afterglow,2022-09-22,55,7.2,6.0,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,5,B,Ep 5: Echoes,2022-09-21,41,6.8,11.0,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,6,,Ep 6: Echoes,2022-09-29,59,7.6,4.0,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,7,B,Ep 7: Goodbye,2022-09-28,60,7.3,12.9,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,8,B,Ep 8: Promise,2022-10-06,56,6.4,9.0,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,9,B,Ep 9: Promise,2022-10-05,50,7.8,3.8,Park Yoon-seo,Park Hyun-woo
KDR-000587,1,10,B,Ep 10: Collision,2022-10-13,54,6.7,3.7,Park Yoon-seo,Park Hyun-woo
KDR-001779,1,1,B,Ep 1: Collision,2025-05-27,52,7.9,9.6,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,2,A,Ep 2: Goodbye,2025-06-04,53,6.8,8.1,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,3,,Ep 3: Afterglow,2025-06-03,52,8.4,12.3,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,4,,Ep 4: Collision,2025-06-11,46,8.2,5.4,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,5,,Ep 5: Afterglow,2025-06-10,58,7.4,12.4,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,6,B,Ep 6: Collision,2025-06-18,55,8.2,11.5,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,7,B,Ep 7: Promise,2025-06-17,55,8.9,8.4,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,8,,Ep 8: Promise,2025-06-25,49,8.7,10.8,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,9,B,Ep 9: Afterglow,2025-06-24,60,7.8,9.7,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,10,,Ep 10: Afterglow,2025-07-02,67,7.3,7.0,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,11,A,Ep 11: Promise,2025-07-01,69,8.0,10.5,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,12,,Ep 12: Confession,2025-07-09,48,7.7,6.7,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,13,A,Ep 13: First Snow,2025-07-08,51,7.8,6.0,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,14,,Ep 14: Crossroads,2025-07-16,59,7.5,8.4,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,15,,Ep 15: Afterglow,2025-07-15,62,8.3,6.0,Kang Seo-jun,Kang Seo-jun
KDR-001779,1,16,,Ep 16: First Snow,2025-07-23,64,8.0,13.8,Kang Seo-jun,Kang Seo-jun
KDR-001144,1,1,,Ep 1: Afterglow,2019-04-26,71,7.7,11.0,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,2,,Ep 2: Confession,2019-05-04,89,7.6,6.8,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,3,,Ep 3: Crossroads,2019-05-03,73,6.7,13.5,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,4,A,Ep 4: Afterglow,2019-05-11,64,7.2,14.1,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,5,A,Ep 5: Confession,2019-05-10,71,7.5,2.5,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,6,,Ep 6: Goodbye,2019-05-18,69,7.2,5.9,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,7,,Ep 7: Echoes,2019-05-17,69,7.6,6.6,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,8,,Ep 8: Echoes,2019-05-25,79,7.2,3.9,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,9,,Ep 9: Promise,2019-05-24,75,6.4,12.8,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,10,B,Ep 10: Collision,2019-06-01,68,6.1,4.7,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,11,,Ep 11: Promise,2019-05-31,77,7.5,14.1,Jung Hyun-woo,Choi Yoon-seo
KDR-001144,1,12,A,Ep 12: Echoes,2019-06-08,70,7.6,11.6,Jung Hyun-woo,Choi Yoon-seo
KDR-000054,1,1,A,Ep 1: Promise,2015-07-02,71,8.1,10.4,Lee Hye-jin,Park Min-jae
KDR-000054,1,2,,Ep 2: Afterglow,2015-07-10,64,8.2,8.2,Lee Hye-jin,Park Min-jae
KDR-000054,1,3,A,Ep 3: Confession,2015-07-09,68,8.4,10.1,Lee Hye-jin,Park Min-jae
KDR-000054,1,4,A,Ep 4: Crossroads,2015-07-17,69,8.1,7.3,Lee Hye-jin,Park Min-jae
KDR-000054,1,5,A,Ep 5: Collision,2015-07-16,67,8.5,4.1,Lee Hye-jin,Park Min-jae
KDR-000054,1,6,,Ep 6: Confession,2015-07-24,72,8.4,11.6,Lee Hye-jin,Park Min-jae
KDR-000054,1,7,,Ep 7: Collision,2015-07-23,63,8.2,5.2,Lee Hye-jin,Park Min-jae
KDR-000054,1,8,,Ep 8: Echoes,2015-07-31,74,8.5,7.0,Lee Hye-jin,Park Min-jae
KDR-000054,1,9,B,Ep 9: Goodbye,2015-07-30,70,7.4,0.7,Lee Hye-jin,Park Min-jae
KDR-000054,1,10,,Ep 10: Promise,2015-08-07,70,9.2,5.2,Lee Hye-jin,Park Min-jae
KDR-000152,1,1,A,Ep 1: Collision,2022-07-07,61,6.2,7.5,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,2,,Ep 2: Afterglow,2022-07-15,66,7.0,5.6,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,3,A,Ep 3: Collision,2022-07-14,59,6.2,8.5,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,4,B,Ep 4: Promise,2022-07-22,62,6.5,7.5,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,5,B,Ep 5: Promise,2022-07-21,65,6.3,9.3,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,6,,Ep 6: First Snow,2022-07-29,52,6.3,16.3,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,7,,Ep 7: Confession,2022-07-28,69,6.4,9.0,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,8,A,Ep 8: Confession,2022-08-05,61,6.3,7.9,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,9,,Ep 9: Echoes,2022-08-04,57,6.4,10.5,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,10,,Ep 10: Afterglow,2022-08-12,57,6.6,7.2,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,11,,Ep 11: Confession,2022-08-11,61,6.3,7.0,Kang Yoon-seo,Choi Seo-yeon
KDR-000152,1,12,A,Ep 12: Confession,2022-08-19,59,5.8,0.2,Kang Yoon-seo,Choi Seo-yeon
KDR-000404,1,1,,Ep 1: Promise,2023-08-23,70,6.8,13.2,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,2,,Ep 2: Promise,2023-08-31,70,7.8,7.1,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,3,B,Ep 3: Crossroads,2023-08-30,78,8.1,15.6,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,4,,Ep 4: Afterglow,2023-09-07,67,7.2,12.3,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,5,B,Ep 5: Afterglow,2023-09-06,70,7.2,9.1,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,6,,Ep 6: First Snow,2023-09-14,68,6.9,8.8,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,7,A,Ep 7: Collision,2023-09-13,85,7.5,9.0,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,8,B,Ep 8: Confession,2023-09-21,72,7.5,11.1,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,9,,Ep 9: Promise,2023-09-20,78,8.1,7.1,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,10,B,Ep 10: Collision,2023-09-28,69,7.7,5.6,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,11,,Ep 11: Goodbye,2023-09-27,71,6.1,9.6,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,12,,Ep 12: First Snow,2023-10-05,77,7.2,4.4,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,13,,Ep 13: Confession,2023-10-04,68,6.8,8.7,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,14,,Ep 14: Promise,2023-10-12,64,7.4,11.9,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,15,,Ep 15: Crossroads,2023-10-11,64,7.3,4.4,Kim Yoon-seo,Kim Seo-yeon
KDR-000404,1,16,B,Ep 16: Promise,2023-10-19,74,7.2,10.8,Kim Yoon-seo,Kim Seo-yeon
KDR-001953,1,1,,Ep 1: Goodbye,2017-06-23,54,6.9,13.2,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,2,,Ep 2: Echoes,2017-07-01,60,6.9,12.8,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,3,B,Ep 3: Confession,2017-06-30,55,7.4,8.5,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,4,A,Ep 4: Goodbye,2017-07-08,60,7.8,4.5,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,5,,Ep 5: Collision,2017-07-07,61,6.9,3.5,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,6,,Ep 6: Confession,2017-07-15,63,6.9,14.6,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,7,,Ep 7: Afterglow,2017-07-14,54,6.8,11.6,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,8,,Ep 8: Afterglow,2017-07-22,55,7.0,6.2,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,9,,Ep 9: Goodbye,2017-07-21,68,6.5,6.1,Kang Hyun-woo,Lee Yoon-seo
KDR-001953,1,10,,Ep 10: Afterglow,2017-07-29,72,6.7,8.5,Kang Hyun-woo,Lee Yoon-seo
KDR-000208,1,1,B,Ep 1: Crossroads,2025-01-10,61,7.6,11.1,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,2,A,Ep 2: Echoes,2025-01-18,73,7.2,5.9,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,3,B,Ep 3: Promise,2025-01-17,65,7.0,4.2,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,4,,Ep 4: Collision,2025-01-25,70,7.2,10.2,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,5,A,Ep 5: Echoes,2025-01-24,60,7.5,10.6,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,6,,Ep 6: Afterglow,2025-02-01,69,7.4,2.7,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,7,A,Ep 7: Afterglow,2025-01-31,72,7.1,10.4,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,8,A,Ep 8: Promise,2025-02-08,67,6.9,11.7,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,9,,Ep 9: Goodbye,2025-02-07,79,7.4,8.9,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,10,,Ep 10: Confession,2025-02-15,59,7.1,9.6,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,11,B,Ep 11: Promise,2025-02-14,72,7.4,4.9,Jung Hyun-woo,Kim Yoon-seo
KDR-000208,1,12,A,Ep 12: Afterglow,2025-02-22,74,7.6,8.0,Jung Hyun-woo,Kim Yoon-seo
KDR-001905,1,1,B,Ep 1: Collision,2023-04-26,68,8.5,12.3,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,2,B,Ep 2: Collision,2023-05-04,67,8.3,11.5,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,3,,Ep 3: Collision,2023-05-03,72,7.5,0.4,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,4,,Ep 4: Crossroads,2023-05-11,68,7.8,6.8,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,5,B,Ep 5: Confession,2023-05-10,74,7.7,7.9,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,6,B,Ep 6: First Snow,2023-05-18,67,7.9,12.5,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,7,A,Ep 7: Collision,2023-05-17,68,7.7,0.2,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,8,A,Ep 8: Goodbye,2023-05-25,69,8.0,5.7,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,9,,Ep 9: First Snow,2023-05-24,73,8.1,7.6,Lee Seo-jun,Kang Ji-eun
KDR-001905,1,10,,Ep 10: Echoes,2023-06-01,71,8.3,8.4,Lee Seo-jun,Kang Ji-eun
KDR-001123,1,1,B,Ep 1: First Snow,2025-09-16,79,9.0,8.2,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,2,,Ep 2: Afterglow,2025-09-24,66,8.0,11.2,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,3,A,Ep 3: Afterglow,2025-09-23,73,8.7,13.0,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,4,,Ep 4: Goodbye,2025-10-01,74,8.0,3.0,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,5,,Ep 5: Echoes,2025-09-30,65,8.2,9.1,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,6,A,Ep 6: First Snow,2025-10-08,65,8.1,4.3,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,7,B,Ep 7: Goodbye,2025-10-07,66,7.8,11.8,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,8,,Ep 8: First Snow,2025-10-15,80,7.6,9.4,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,9,,Ep 9: Goodbye,2025-10-14,68,7.8,8.2,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,10,A,Ep 10: Afterglow,2025-10-22,74,8.5,6.5,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,11,,Ep 11: First Snow,2025-10-21,78,8.1,5.2,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,12,B,Ep 12: Crossroads,2025-10-29,64,7.8,10.5,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,13,,Ep 13: Confession,2025-10-28,75,8.1,7.7,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,14,A,Ep 14: Goodbye,2025-11-05,63,8.5,7.8,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,15,,Ep 15: Confession,2025-11-04,76,8.0,6.7,Kang Hye-jin,Jung Ji-eun
KDR-001123,1,16,A,Ep 16: Goodbye,2025-11-12,81,7.0,6.6,Kang Hye-jin,Jung Ji-eun
KDR-001760,1,1,,Ep 1: Echoes,2021-05-08,61,7.7,6.6,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,2,A,Ep 2: Afterglow,2021-05-16,68,7.9,12.1,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,3,B,Ep 3: Afterglow,2021-05-15,72,8.2,9.8,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,4,,Ep 4: Promise,2021-05-23,68,8.4,12.1,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,5,,Ep 5: Confession,2021-05-22,73,8.1,4.8,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,6,B,Ep 6: Echoes,2021-05-30,69,8.0,8.5,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,7,,Ep 7: Goodbye,2021-05-29,75,8.2,12.3,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,8,A,Ep 8: Collision,2021-06-06,64,8.4,4.4,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,9,,Ep 9: Collision,2021-06-05,58,7.7,5.9,Jung Ji-hoon,Kim Ji-eun
KDR-001760,1,10,,Ep 10: Promise,2021-06-13,67,7.8,5.4,Jung Ji-hoon,Kim Ji-eun
KDR-000009,1,1,A,Ep 1: Goodbye,2019-05-14,72,8.2,8.7,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,2,B,Ep 2: Afterglow,2019-05-22,65,6.9,10.1,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,3,,Ep 3: First Snow,2019-05-21,69,8.4,0.2,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,4,B,Ep 4: Echoes,2019-05-29,69,7.4,4.1,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,5,A,Ep 5: Promise,2019-05-28,73,6.9,3.6,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,6,B,Ep 6: Collision,2019-06-05,70,8.3,2.4,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,7,A,Ep 7: Goodbye,2019-06-04,71,8.2,8.8,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,8,,Ep 8: Confession,2019-06-12,60,7.3,18.3,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,9,B,Ep 9: Goodbye,2019-06-11,61,7.9,11.9,Kang Hyun-woo,Lee Hye-jin
KDR-000009,1,10,,Ep 10: Confession,2019-06-19,65,7.2,8.9,Kang Hyun-woo,Lee Hye-jin
KDR-001015,1,1,B,Ep 1: Goodbye,2025-04-15,72,7.9,12.7,Jung Seo-yeon,Park Min-jae
KDR-001015,1,2,,Ep 2: Promise,2025-04-23,75,7.7,8.5,Jung Seo-yeon,Park Min-jae
KDR-001015,1,3,,Ep 3: First Snow,2025-04-22,79,7.7,7.8,Jung Seo-yeon,Park Min-jae
KDR-001015,1,4,,Ep 4: Afterglow,2025-04-30,81,8.1,7.9,Jung Seo-yeon,Park Min-jae
KDR-001015,1,5,,Ep 5: Crossroads,2025-04-29,68,7.4,8.4,Jung Seo-yeon,Park Min-jae
KDR-001015,1,6,A,Ep 6: Crossroads,2025-05-07,73,6.6,8.7,Jung Seo-yeon,Park Min-jae
KDR-001015,1,7,,Ep 7: Confession,2025-05-06,63,8.2,10.3,Jung Seo-yeon,Park Min-jae
KDR-001015,1,8,B,Ep 8: Confession,2025-05-14,70,7.2,1.9,Jung Seo-yeon,Park Min-jae
KDR-001015,1,9,,Ep 9: Crossroads,2025-05-13,67,7.8,6.8,Jung Seo-yeon,Park Min-jae
KDR-001015,1,10,,Ep 10: Goodbye,2025-05-21,71,7.2,12.1,Jung Seo-yeon,Park Min-jae
KDR-001015,1,11,A,Ep 11: Collision,2025-05-20,56,7.4,9.4,Jung Seo-yeon,Park Min-jae
KDR-001015,1,12,,Ep 12: Crossroads,2025-05-28,73,7.1,2.7,Jung Seo-yeon,Park Min-jae
KDR-001015,1,13,,Ep 13: Confession,2025-05-27,70,7.3,10.4,Jung Seo-yeon,Park Min-jae
KDR-001015,1,14,,Ep 14: Crossroads,2025-06-04,67,7.9,1.7,Jung Seo-yeon,Park Min-jae
KDR-001015,1,15,,Ep 15: Promise,2025-06-03,81,7.3,7.7,Jung Seo-yeon,Park Min-jae
KDR-001015,1,16,B,Ep 16: Confession,2025-06-11,73,7.5,5.3,Jung Seo-yeon,Park Min-jae
KDR-001806,1,1,A,Ep 1: Confession,2018-05-10,71,7.3,12.2,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,2,,Ep 2: Confession,2018-05-18,63,7.2,6.9,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,3,A,Ep 3: Promise,2018-05-17,64,7.7,4.3,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,4,B,Ep 4: Crossroads,2018-05-25,73,7.1,15.1,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,5,,Ep 5: Afterglow,2018-05-24,64,7.0,8.0,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,6,A,Ep 6: Afterglow,2018-06-01,75,7.1,8.8,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,7,,Ep 7: Confession,2018-05-31,68,6.9,5.2,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,8,,Ep 8: Goodbye,2018-06-08,63,7.0,14.2,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,9,,Ep 9: First Snow,2018-06-07,75,6.9,11.3,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,10,A,Ep 10: Afterglow,2018-06-15,65,7.5,6.0,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,11,A,Ep 11: Promise,2018-06-14,64,6.6,12.2,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,12,,Ep 12: Crossroads,2018-06-22,68,7.5,7.9,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,13,A,Ep 13: Crossroads,2018-06-21,59,6.4,10.4,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,14,,Ep 14: Collision,2018-06-29,74,7.1,3.1,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,15,A,Ep 15: Confession,2018-06-28,78,7.3,9.2,Lee Hyun-woo,Kang Hyun-woo
KDR-001806,1,16,A,Ep 16: Goodbye,2018-07-06,79,7.3,8.6,Lee Hyun-woo,Kang Hyun-woo
KDR-001061,1,1,,Ep 1: Crossroads,2019-02-27,50,8.1,13.4,Park Ji-eun,Choi Hye-jin
KDR-001061,1,2,,Ep 2: Echoes,2019-03-07,55,8.3,7.0,Park Ji-eun,Choi Hye-jin
KDR-001061,1,3,A,Ep 3: Crossroads,2019-03-06,60,9.0,5.7,Park Ji-eun,Choi Hye-jin
KDR-001061,1,4,,Ep 4: Crossroads,2019-03-14,57,8.1,5.8,Park Ji-eun,Choi Hye-jin
KDR-001061,1,5,,Ep 5: Confession,2019-03-13,55,8.0,1.0,Park Ji-eun,Choi Hye-jin
KDR-001061,1,6,,Ep 6: Crossroads,2019-03-21,59,8.1,3.0,Park Ji-eun,Choi Hye-jin
KDR-001061,1,7,A,Ep 7: Afterglow,2019-03-20,60,7.7,7.7,Park Ji-eun,Choi Hye-jin
KDR-001061,1,8,,Ep 8: Collision,2019-03-28,48,7.7,8.1,Park Ji-eun,Choi Hye-jin
KDR-001061,1,9,B,Ep 9: Afterglow,2019-03-27,50,8.0,7.3,Park Ji-eun,Choi Hye-jin
KDR-001061,1,10,,Ep 10: Echoes,2019-04-04,52,8.2,10.0,Park Ji-eun,Choi Hye-jin
KDR-000453,1,1,B,Ep 1: Goodbye,2025-03-14,53,8.3,13.0,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,2,A,Ep 2: Crossroads,2025-03-22,59,7.8,13.9,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,3,A,Ep 3: First Snow,2025-03-21,67,8.3,10.0,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,4,B,Ep 4: Crossroads,2025-03-29,53,7.8,3.7,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,5,A,Ep 5: Promise,2025-03-28,53,8.1,7.1,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,6,,Ep 6: Goodbye,2025-04-05,58,7.9,8.9,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,7,,Ep 7: Afterglow,2025-04-04,57,8.2,8.2,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,8,,Ep 8: Goodbye,2025-04-12,60,8.2,9.3,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,9,A,Ep 9: Promise,2025-04-11,48,7.7,8.4,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,10,A,Ep 10: Crossroads,2025-04-19,55,8.1,10.4,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,11,,Ep 11: Collision,2025-04-18,53,8.3,11.0,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,12,A,Ep 12: Confession,2025-04-26,61,7.5,3.3,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,13,A,Ep 13: Collision,2025-04-25,64,8.7,6.2,Lee Seo-yeon,Park Ji-hoon
KDR-000453,1,14,B,Ep 14: Echoes,2025-05-03,59,8.2,11.1,Lee Seo-yeon,Park Ji-hoon
